100000 77 92
200000 81 99
300000 78 98
400000 92 97
500000 88 99
600000 84 100
700000 90 99
800000 77 100
900000 94 100
1000000 85 100
1100000 81 99
1200000 83 100
1300000 83 99
1400000 93 99
1500000 91 100
1600000 88 100
1700000 85 100
1800000 84 99
1900000 94 98
2000000 83 100
2100000 89 100
2200000 86 100
2300000 86 100
2400000 84 100
2500000 91 95
2600000 89 100
2700000 85 98
2800000 84 100
2900000 83 100
3000000 85 95
3100000 83 100
3200000 85 100
3300000 85 100
3400000 89 100
3500000 95 100
3600000 94 100
3700000 86 99
3800000 91 99
3900000 97 100
4000000 89 98
4100000 81 100
4200000 89 100
4300000 92 100
4400000 85 100
4500000 86 100
4600000 89 99
4700000 89 99
4800000 90 100
4900000 87 100
5000000 85 100
5100000 84 100
5200000 85 100
5300000 93 99
5400000 86 99
5500000 84 100
5600000 84 99
5700000 86 100
5800000 84 100
5900000 89 100
6000000 86 100
6100000 86 100
6200000 79 100
6300000 91 100
6400000 95 100
6500000 82 100
6600000 91 100
6700000 84 100
6800000 94 100
6900000 86 100
7000000 86 100
7100000 85 100
7200000 81 100
7300000 83 100
7400000 89 100
7500000 77 100
7600000 93 100
7700000 91 100
7800000 89 100
7900000 86 100
8000000 86 100
8100000 93 100
8200000 88 100
8300000 87 99
8400000 89 100
8500000 79 100
8600000 88 100
8700000 85 100
8800000 87 100
8900000 89 100
9000000 86 100
9100000 76 100
9200000 94 100
9300000 87 100
9400000 85 100
9500000 88 100
9600000 84 100
9700000 93 100
9800000 88 100
9900000 80 100
10000000 85 100
