1 91 4
2 89 5
3 94 5
4 95 2
5 97 2
6 97 5
7 99 2
8 99 0
9 98 2
10 100 3
11 97 2
12 100 3
13 99 1
14 99 1
15 97 0
16 99 3
17 99 2
18 98 1
19 100 2
20 100 4
21 99 1
22 99 1
23 100 0
24 98 0
25 99 2
26 100 1
27 98 0
28 100 1
29 100 0
30 100 3
31 100 0
32 100 0
33 100 0
34 99 0
35 100 0
36 99 0
37 100 2
38 100 1
39 100 0
40 100 0
41 100 0
42 100 0
43 100 0
44 100 1
45 100 0
46 100 0
47 100 0
48 100 0
49 100 2
50 100 1
51 100 0
52 100 1
53 100 1
54 99 2
55 100 2
56 100 0
57 99 0
58 100 0
59 100 0
60 100 0
61 100 2
62 99 0
63 100 0
64 100 0
65 100 0
66 100 0
67 100 0
68 100 0
69 100 1
70 100 1
71 100 0
72 100 0
73 100 0
74 100 0
75 100 1
76 100 0
77 100 0
78 100 0
79 100 0
80 100 1
81 100 0
82 100 0
83 100 0
84 100 1
85 100 0
86 100 0
87 100 0
88 100 0
89 100 0
90 100 0
91 100 0
92 100 1
93 100 0
94 100 0
95 100 0
96 100 0
97 100 1
98 100 0
99 100 0
100 100 0
