1 89 3
2 93 5
3 93 3
4 99 5
5 97 4
6 98 1
7 97 0
8 98 2
9 98 2
10 99 2
11 100 0
12 99 0
13 98 0
14 98 0
15 98 1
16 99 2
17 98 1
18 100 0
19 99 0
20 100 0
21 99 0
22 100 0
23 100 0
24 100 0
25 99 2
26 100 0
27 100 1
28 100 1
29 100 0
30 100 0
31 99 0
32 99 1
33 100 1
34 100 0
35 100 0
36 100 0
37 100 0
38 100 0
39 100 0
40 100 0
41 100 0
42 100 0
43 100 0
44 100 0
45 100 0
46 100 0
47 100 0
48 100 0
49 100 0
50 100 0
51 100 1
52 100 1
53 100 0
54 100 0
55 99 0
56 100 1
57 100 0
58 100 0
59 100 0
60 100 0
61 100 0
62 100 0
63 100 0
64 100 0
65 100 0
66 100 0
67 100 0
68 100 0
69 100 0
70 100 0
71 100 1
72 100 1
73 100 0
74 100 0
75 100 0
76 99 0
77 100 0
78 99 0
79 100 0
80 100 0
81 100 0
82 100 0
83 100 0
84 100 0
85 100 0
86 100 0
87 100 0
88 100 0
89 100 0
90 100 0
91 98 0
92 100 0
93 100 0
94 100 0
95 100 1
96 100 0
97 100 0
98 100 0
99 100 1
100 100 0
