1 85 9
2 85 11
3 81 17
4 78 33
5 65 36
6 70 53
7 58 62
8 54 66
9 49 77
10 50 83
11 47 71
12 35 70
13 35 88
14 40 84
15 40 78
16 35 83
17 30 86
18 33 79
19 41 81
20 43 85
21 26 88
22 39 86
23 29 91
24 28 88
25 35 91
26 28 89
27 38 87
28 34 91
29 30 92
30 23 92
31 27 94
32 27 89
33 33 93
34 24 96
35 27 94
36 26 95
37 23 92
38 19 96
39 27 98
40 23 95
41 29 90
42 27 93
43 22 95
44 22 95
45 18 95
46 21 100
47 10 96
48 25 94
49 15 95
50 26 95
51 12 97
52 20 96
53 22 94
54 22 97
55 19 95
56 11 94
57 19 96
58 12 96
59 22 92
60 21 95
61 20 97
62 19 96
63 16 96
64 24 95
65 17 98
66 23 97
67 18 97
68 16 97
69 17 97
70 15 100
71 22 99
72 18 96
73 15 99
74 21 98
75 22 95
76 24 97
77 17 97
78 16 94
79 21 96
80 17 94
81 16 99
82 23 99
83 14 98
84 19 98
85 19 98
86 16 94
87 14 98
88 16 98
89 14 99
90 23 98
91 15 96
92 13 98
93 21 98
94 17 96
95 20 99
96 14 99
97 11 99
98 21 99
99 13 99
100 23 100
